Fine-Tuning,M1,M2,M3,MHu2,MHd2,signmu,Mq2ii,Ml2ii,Mu2ii,Md2ii,Me2ii,Mq233,Ml233,Mu233,Md233,Me233,Tu33,Td33,Te33,tanb
925.090048,2072.02148,-2849.85352,1642.82227,2562011.72,8828613.28,1,68115.2344,8417724.61,3864990.23,4928466.8,6189697.27,1390869.14,3864990.23,3864990.23,5135009.77,8549560.55,-1126.46484,-423.339844,2014.16016,11.9433594
986.54796,2470.45898,-2920.16602,635.009766,-1234863.28,812988.281,-1,7450927.73,2863037.11,1685302.73,1905029.3,6400634.77,8351806.64,2950927.73,1685302.73,4361572.27,8760498.05,-1267.08984,92.2851562,1498.53516,44.7558594
432.9648,1157.95898,-2732.66602,822.509766,2140136.72,6437988.28,-1,1263427.73,2300537.11,8997802.73,2467529.3,4713134.77,4414306.64,4638427.73,8997802.73,2674072.27,8197998.05,-142.089844,1217.28516,-1876.46484,37.2558594
240.749158,1427.49023,-1314.69727,107.666016,2069824.22,5242675.78,-1,4884521.48,7116943.36,4251708.98,322998.047,6787353.52,1988525.39,3478271.48,4251708.98,4818603.52,3944091.8,-1524.90234,-212.402344,1615.72266,27.7246094
903.445123,958.740234,-2533.44727,1888.91602,4882324.22,8055175.78,-1,1790771.48,1210693.36,6220458.98,5666748.05,3131103.52,5082275.39,2072021.48,6220458.98,5099853.52,7600341.8,912.597656,-399.902344,1053.22266,38.9746094
651.4427,1538.81836,-734.619141,1203.36914,6253417.97,5559082.03,1,4058349.61,2599365.23,4866943.36,3610107.42,6910400.39,5592041.02,6097412.11,4866943.36,4484619.14,2203857.42,-1606.93359,10.2539062,-622.558594,23.5839844
856.940353,2570.06836,-2328.36914,1484.61914,3440917.97,7246582.03,1,4339599.61,4005615.23,2898193.36,4453857.42,6066650.39,8123291.02,8066162.11,2898193.36,5328369.14,6985107.42,-1044.43359,-552.246094,-810.058594,17.3339844
801.368782,2701.9043,-2975.83008,1622.31445,997558.594,7229003.91,1,8180419.92,7037841.8,8795654.3,4866943.36,5389892.58,819580.078,2274169.92,8795654.3,4704345.7,8927490.23,-593.261719,-136.230469,1199.70703,42.4511719
239.213226,1764.4043,-2038.33008,684.814453,4372558.59,8354003.91,1,3117919.92,850341.797,8233154.3,2054443.36,3702392.58,7007080.08,2836669.92,8233154.3,4141845.7,6114990.23,531.738281,238.769531,2324.70703,29.9511719
931.520041,1694.0918,-2952.39258,1739.50195,3950683.59,8213378.91,-1,1922607.42,4576904.3,3522216.8,5218505.86,5178955.08,8202392.58,6000732.42,3522216.8,1962158.2,8857177.73,-452.636719,1691.89453,309.082031,25.2636719
488.003802,1272.2168,-374.267578,1036.37695,6481933.59,7369628.91,-1,6844482.42,3311279.3,6194091.8,3109130.86,7007080.08,1874267.58,8110107.42,6194091.8,6321533.2,1122802.73,-1671.38672,-1214.35547,-347.167969,13.3886719
394.84153,2502.68555,-2401.61133,1282.4707,5989746.09,5611816.41,1,8778076.17,6018310.55,6369873.05,3847412.11,2471923.83,8800048.83,8778076.17,6369873.05,3122314.45,7204833.98,1352.05078,918.457031,-1870.60547,43.8574219
959.306766,610.107422,-321.533203,913.330078,1384277.34,6420410.16,-1,5947998.05,5754638.67,6774169.92,2739990.23,169189.453,872314.453,7565185.55,6774169.92,3772705.08,964599.609,2887.20703,484.863281,-124.511719,15.0292969
909.714796,2227.29492,-2923.0957,1874.26758,4618652.34,5998535.16,1,4612060.55,1887451.17,4875732.42,5622802.73,3192626.95,2067626.95,3979248.05,4875732.42,3280517.58,8769287.11,871.582031,812.988281,1328.61328,49.0917969
573.937393,2356.20117,-2114.50195,151.611328,3845214.84,2834472.66,-1,498779.297,5156982.42,8215576.17,454833.984,907470.703,2946533.2,3803466.8,8215576.17,4932861.33,6343505.86,2395.01953,-288.574219,742.675781,40.1855469
974.083938,1653.07617,-2348.87695,1417.23633,1876464.84,8740722.66,1,5139404.3,3047607.42,6949951.17,4251708.98,4704345.7,7587158.2,7037841.8,6949951.17,4510986.33,7046630.86,-136.230469,-7.32421875,-1601.07422,47.0605469
756.941974,2820.92285,-2114.86816,1416.1377,3381591.8,7134521.48,-1,7315795.9,7012573.24,992065.43,4248413.09,2084106.45,8939575.2,908569.336,992065.43,3927612.3,6344604.49,1610.5957,381.591797,-2070.55664,14.2431641
746.938914,1953.73535,-1716.43066,80.2001953,-1821533.2,6150146.48,-1,1620483.4,3848510.74,3453002.93,240600.586,2857543.95,3384887.7,5197631.84,3453002.93,4419799.8,5149291.99,1094.9707,53.4667969,1351.31836,23.3056641
449.538965,207.641602,-1868.77441,1005.98145,5701904.3,7486083.98,1,7983764.65,368041.992,6792846.68,3017944.34,7392700.2,2576293.95,2771850.59,6792846.68,3822143.55,5606323.24,-1928.4668,451.904297,-781.494141,37.2119141
347.47618,863.891602,-1212.52441,912.231445,4014404.3,4673583.98,1,8265014.65,1774291.99,886596.68,2736694.34,6548950.2,1732543.95,240600.586,886596.68,4665893.55,3637573.24,-1365.9668,-110.595703,-593.994141,43.4619141
660.107138,752.563477,-1042.60254,62.6220703,-1716064.45,3302490.23,-1,2376342.77,666870.117,3540893.55,187866.211,5652465.82,2101684.57,6199584.96,3540893.55,3910034.18,3127807.62,-768.310547,393.310547,97.4121094,16.0400391
642.462374,1818.96973,-1523.07129,1621.21582,2572998.05,8997802.73,-1,5997436.52,3162963.87,1255737.3,4863647.46,1398559.57,2207153.32,5109741.21,1255737.3,3734252.93,4569213.87,2067.62695,510.498047,1105.22461,19.0087891
767.350714,2287.71973,-1429.32129,1714.96582,5385498.05,6185302.73,-1,5716186.52,3444213.87,8849487.3,5144897.46,2804809.57,2488403.32,7640991.21,8849487.3,4578002.93,4287963.87,1130.12695,-52.0019531,542.724609,20.2587891
972.446762,1303.34473,-2788.69629,1668.09082,-520751.953,8716552.73,1,6981811.52,4991088.87,7865112.3,5004272.46,4914184.57,1504028.32,8062866.21,7865112.3,3031127.93,8366088.87,-276.123047,979.248047,636.474609,25.8837891
815.914114,2378.54004,-1297.48535,1905.39551,7758544.92,1281005.86,1,1031616.21,7179565.43,3936401.37,5716186.52,774536.133,7963989.26,7052124.02,3936401.37,3813354.49,3892456.05,2483.64258,457.763672,314.208984,19.5166016
880.470263,2982.05566,-2229.12598,1255.00488,6035888.67,5464599.61,-1,2912475.59,1044799.8,8840698.24,3765014.65,7366333.01,7981567.38,179077.148,8840698.24,5659057.62,6687377.93,-1910.88867,-772.705078,-1244.38477,47.0947266
797.413092,1950.80566,-822.875977,1348.75488,4348388.67,7152099.61,-1,3193725.59,1326049.8,1246948.24,4046264.65,6522583.01,5450317.38,2710327.15,1246948.24,2565307.62,2468627.93,-1348.38867,1289.79492,-306.884766,33.3447266
374.956568,2923.46191,-1912.71973,844.848633,1324951.17,2300537.11,1,3932006.84,3751831.05,4797729.49,2534545.9,3463989.26,3165161.13,284545.898,4797729.49,4569213.87,5738159.18,690.673828,-46.1425781,-1549.07227,26.0009766
497.446896,929.80957,-1600.70801,1271.11816,2687255.86,3574951.17,-1,2811401.37,706420.898,8001342.77,3813354.49,4575805.66,453735.352,1123901.37,8001342.77,3782592.77,4802124.02,-50.5371094,478.271484,-1710.20508,47.5830078
807.93325,132.93457,-2866.33301,286.743164,718505.859,7231201.17,1,7452026.37,7315795.9,7298217.77,860229.492,1060180.66,4813110.35,6608276.37,7298217.77,3641967.77,8598999.02,2293.21289,572.021484,446.044922,44.4580078
875.747659,1984.49707,-2233.52051,1153.93066,15380.8594,5684326.17,-1,2319213.87,6120483.4,2727905.27,3461791.99,7599243.16,102172.852,2459838.87,2727905.27,2587280.27,6700561.52,-2066.16211,1275.14648,-1663.33008,42.2705078
854.199482,1093.87207,-2467.89551,1200.80566,-2515869.14,5965576.17,1,1616088.87,4292358.4,6243530.27,3602416.99,4083618.16,805297.852,1756713.87,6243530.27,4134155.27,7403686.52,277.587891,243.896484,-2694.58008,32.8955078
955.648708,191.52832,-1284.30176,1025.02441,648193.359,8426513.67,1,4323120.12,3202514.65,2552124.02,3075073.24,3134399.41,7238891.6,3198120.12,2552124.02,5716186.52,3852905.27,910.400391,-810.791016,-186.767578,10.5517578
543.014168,1808.71582,-1682.73926,1564.08691,6413818.36,8567138.67,-1,2846557.62,7210327.15,91186.5234,4692260.74,251586.914,8434204.1,8893432.62,91186.5234,5223999.02,5048217.77,2832.27539,-482.666016,1360.10742,43.9892578
987.003335,2277.46582,-1401.48926,1845.33691,3601318.36,5754638.67,-1,3127807.62,8616577.15,7684936.52,5536010.74,3907836.91,5340454.1,6362182.62,7684936.52,4380249.02,4204467.77,394.775391,79.8339844,47.6074219,35.2392578
501.978374,982.543945,-2813.59863,163.696289,4902099.61,6000732.42,1,6485229.49,1602905.27,6718139.65,491088.867,7792602.54,5815063.48,4868041.99,6718139.65,6718139.65,8440795.9,-2195.06836,-1478.75977,574.951172,46.4111328
471.953952,2048.9502,-1114.37988,901.977539,6800537.11,2696044.92,1,1106323.24,1005249.02,5276733.4,2705932.62,6773071.29,8381469.73,1739135.74,5276733.4,3097045.9,3343139.65,-1515.38086,935.302734,-57.8613281,11.2548828
323.638547,830.200195,-2145.62988,433.227539,-511962.891,6633544.92,1,8137573.24,1848999.02,5557983.4,1299682.62,5366821.29,225219.727,5957885.74,5557983.4,4503295.9,6436889.65,-577.880859,-2.19726562,2004.63867,10.0048828
860.317042,1814.5752,-1348.75488,1605.10254,8769287.11,6914794.92,-1,1809448.24,302124.023,5979858.4,4815307.62,6069946.29,6553344.73,4692260.74,5979858.4,5768920.9,4046264.65,-1046.63086,-845.947266,223.388672,33.1298828
247.519624,853.637695,-1231.56738,784.790039,4972412.11,4805419.92,1,614135.742,5856811.52,1972045.9,2354370.12,5437133.79,7889282.23,3778198.24,1972045.9,4292358.4,3694702.15,-624.755859,138.427734,-292.236328,18.4423828
396.693962,994.262695,-2778.44238,550.415039,191162.109,3961669.92,-1,4692260.74,3184936.52,7175170.9,1651245.12,3890258.79,998657.227,4762573.24,7175170.9,5557983.4,8335327.15,406.494141,-705.322266,2614.01367,25.3173828
566.077367,2681.7627,-2965.94238,1112.91504,-933837.891,7336669.92,-1,4129760.74,2622436.52,987670.898,3338745.12,3327758.79,4936157.23,3075073.24,987670.898,6120483.4,8897827.15,781.494141,-1080.32227,-10.9863281,12.8173828
902.076131,294.067383,-1574.34082,1244.75098,876708.984,2924560.55,-1,5861206.05,1805053.71,4090209.96,3734252.93,6026000.98,2114868.16,1783081.05,4090209.96,4371459.96,4723022.46,-1017.33398,85.6933594,-1083.25195,18.0126953
417.813615,130.004883,-2582.15332,1127.56348,-670166.016,5596435.55,1,6915893.55,3281616.21,1348022.46,3382690.43,3283813.48,1341430.66,1009643.55,1348022.46,3457397.46,7746459.96,810.791016,695.068359,-473.876953,22.7001953
387.035939,505.004883,-2957.15332,2.56347656,1579833.98,7846435.55,-1,8040893.55,6656616.21,6973022.46,7690.42969,2158813.48,2466430.66,4384643.55,6973022.46,6832397.46,8871459.96,1560.79102,-1554.93164,1776.12305,37.7001953
995.320898,2883.91113,-1351.68457,389.282227,-3131103.52,4260498.05,1,3505737.3,3808959.96,539428.711,1167846.68,2264282.23,3837524.41,5896362.3,539428.711,4687866.21,4055053.71,1490.47852,-125.244141,346.435547,37.5439453
833.212211,2995.23926,-900.512695,1238.8916,982177.734,5631591.8,-1,7144409.18,2701538.09,4037475.59,3716674.8,3195922.85,3644165.04,605346.68,4037475.59,3896850.59,2701538.09,869.384766,402.099609,-462.158203,20.1220703
411.837419,2456.17676,-2095.8252,1309.2041,5904052.73,7459716.8,1,1027221.68,2209350.59,1857788.09,3927612.3,2000610.35,7933227.54,6300659.18,1857788.09,1857788.09,6287475.59,1666.25977,1761.47461,-509.033203,33.5595703
492.811871,2678.83301,-2505.98145,453.735352,1052490.23,4576904.3,-1,3453002.93,7025756.84,8642944.34,1361206.05,1051391.6,1218383.79,8445190.43,8642944.34,6041381.84,7517944.34,2299.07227,-1027.58789,170.654297,34.9658203
658.472635,194.458008,-2177.85645,406.860352,-3166259.77,4858154.3,1,499877.93,697631.836,346069.336,1220581.05,6254516.6,1921508.79,4648315.43,346069.336,5338256.84,6533569.34,-1169.67773,-558.837891,1201.9043,40.5908203
939.74689,2103.88184,-1683.47168,1081.4209,-1571044.92,8764892.58,-1,2602661.13,1947875.98,4865844.73,3244262.7,3031127.93,3637573.24,8368286.13,4865844.73,2725708.01,5050415.04,979.248047,1182.86133,-349.365234,48.9013672
931.625017,838.256836,-2667.84668,1034.5459,3772705.08,8483642.58,1,1337036.13,7994750.98,4162719.73,3103637.7,8796752.93,4059448.24,5415161.13,4162719.73,3991333.01,8003540.04,-2864.50195,339.111328,-1380.61523,35.7763672
918.245669,2408.56934,-19.4091797,1620.4834,7288330.08,8343017.58,-1,422973.633,4127563.48,2123657.23,4861450.2,5773315.43,2864135.74,2110473.63,2123657.23,2514770.51,58227.5391,-848.876953,1323.48633,166.259766,29.8388672
498.147816,2689.81934,-1988.15918,401.733398,4475830.08,5530517.58,-1,6329223.63,5533813.48,8592407.23,1205200.2,2117065.43,8770385.74,3516723.63,8592407.23,3358520.51,5964477.54,1588.62305,760.986328,2603.75977,38.5888672
545.048902,1951.53809,-2351.44043,1374.38965,5952392.58,8413330.08,-1,739379.883,1631469.73,6026000.98,4123168.95,675659.18,6907104.49,7208129.88,6026000.98,4026489.26,7054321.29,2549.56055,315.673828,-1591.55273,12.8076172
511.27375,2402.70996,-2966.6748,1591.18652,4510986.33,7675048.83,-1,3921020.51,6219360.35,5234985.35,4773559.57,552612.305,174682.617,2444458.01,5234985.35,4184692.38,8900024.41,2631.5918,210.205078,1232.66602,18.0419922
517.621435,832.397461,-365.112305,1005.24902,1276611.33,6971923.83,1,2444458.01,1367797.85,7836547.85,3015747.07,2872924.8,1369995.12,7999145.51,7836547.85,2286254.88,1095336.91,1084.7168,1475.83008,-220.458984,46.4794922
516.570615,281.616211,-2931.51855,1298.21777,4300048.83,2682861.33,-1,3956176.76,3723266.6,4145141.6,3894653.32,4876831.05,8155151.37,5854614.26,4145141.6,4782348.63,8794555.66,-251.220703,-188.232422,-1650.14648,14.1357422
971.548621,1969.11621,-2744.01855,360.717773,-3574951.17,8307861.33,-1,4518676.76,4285766.6,5832641.6,1082153.32,6564331.05,4217651.37,4167114.26,5832641.6,6469848.63,8232055.66,-1376.2207,-1313.23242,974.853516,26.6357422
652.272688,208.374023,-2782.10449,1101.92871,2243408.2,7024658.2,1,7287231.45,6896118.16,7933227.54,3305786.13,7434448.24,2380737.3,6443481.45,7933227.54,3595825.2,8346313.48,-1956.29883,602.783203,-2159.91211,26.1279297
457.773978,1005.24902,-1703.97949,492.553711,3649658.2,3930908.2,-1,2927856.45,5493.16406,7230102.54,1477661.13,2793823.24,7021362.3,677856.445,7230102.54,3736450.2,5111938.48,1137.45117,509.033203,183.837891,21.7529297
546.442755,2100.95215,-1077.02637,486.694336,3544189.45,5512939.45,-1,2207153.32,4487915.04,7142211.91,1460083.01,6713745.12,5492065.43,1714965.82,7142211.91,4246215.82,3231079.1,-1475.83008,169.189453,1367.43164,18.8623047
728.526402,2815.7959,-690.307617,1482.78809,6286376.95,8395751.95,-1,5617309.57,7194946.29,5208618.16,4448364.26,5131713.87,5667846.68,5406372.07,5208618.16,3015747.07,2070922.85,-421.142578,989.501953,-531.005859,34.9560547
394.095967,2979.8584,-2682.49512,287.475586,-1729248.05,7692626.95,-1,3718872.07,3327758.79,1763305.66,862426.758,5202026.37,2503784.18,3226684.57,1763305.66,6179809.57,8047485.35,-468.017578,-1119.87305,1859.61914,36.5185547
905.736468,917.358398,-2869.99512,1224.97559,1645751.95,4317626.95,-1,5406372.07,2765258.79,7950805.66,3674926.76,5764526.37,7566284.18,4914184.57,7950805.66,5617309.57,8609985.35,-843.017578,-744.873047,-765.380859,44.0185547
328.758511,2911.01074,-2616.57715,901.245117,2498291.02,3306884.77,1,6535766.6,1688598.63,4843872.07,2703735.35,2367553.71,4564819.34,5489868.16,4843872.07,4136352.54,7849731.45,1421.63086,242.431641,-990.966797,22.3974609
526.077522,848.510742,-2429.07715,713.745117,-3126708.98,8931884.77,1,2598266.6,1126098.63,3156372.07,2141235.35,4055053.71,627319.336,2677368.16,3156372.07,2448852.54,7287231.45,296.630859,1367.43164,1634.0332,19.8974609
690.905231,2395.38574,-2850.95215,1604.37012,4467041.02,7525634.77,-1,5270141.6,1266723.63,6390747.07,4813110.35,1664428.71,7517944.34,1411743.16,6390747.07,4839477.54,8552856.45,1890.38086,-226.318359,790.283203,43.0224609
733.925913,2043.82324,-2921.26465,596.557617,-736083.984,2041259.77,1,2527954.1,5415161.13,8711059.57,1789672.85,1453491.21,1119506.84,778930.664,8711059.57,3644165.04,8763793.95,2031.00586,570.556641,1774.6582,10.2099609
709.46817,2184.44824,-2874.38965,1768.43262,670166.016,8510009.77,1,2668579.1,3868286.13,1539184.57,5305297.85,1312866.21,1541381.84,6825805.66,1539184.57,2097290.04,8623168.95,2124.75586,1601.80664,743.408203,29.5849609
860.134155,2993.04199,-2276.7334,1311.40137,7068603.52,4642822.27,-1,4672485.35,2497192.38,8816528.32,3934204.1,8449584.96,1998413.09,5103149.41,8816528.32,2976196.29,6830200.2,-2633.05664,1015.86914,-2186.2793,40.6787109
816.551368,63.3544922,-1315.7959,162.963867,459228.516,6470947.27,1,1086547.85,36254.8828,5652465.82,488891.602,3316772.46,7131225.59,1376586.91,5652465.82,5155883.79,3947387.7,788.818359,-437.255859,1141.8457,37.2412109
990.681736,1346.55762,-2270.87402,1727.41699,6049072.27,4115478.52,-1,8451782.23,3499145.51,3771606.45,5182250.98,6428100.59,8660522.46,2378540.04,3771606.45,4048461.91,6812622.07,-1285.40039,301.025391,848.876953,43.8818359
532.349588,830.932617,-2786.49902,1024.29199,5205322.27,8896728.52,1,7748657.23,4202270.51,3068481.45,3072875.98,7693725.59,5707397.46,8706665.04,3068481.45,5032836.91,8359497.07,-2129.15039,-355.224609,-1119.87305,20.7568359
601.865206,2834.83887,-2634.15527,51.6357422,-208740.234,4748291.02,-1,611938.477,581176.758,8588012.7,154907.227,3158569.34,4898803.71,1499633.79,8588012.7,5560180.66,7902465.82,894.287109,-706.787109,1294.18945,39.9755859
463.443493,1967.65137,-2329.46777,1434.44824,3025634.77,7982666.02,-1,8416625.98,6557739.26,4861450.2,4303344.73,1822631.84,750366.211,5648071.29,4861450.2,4927368.16,6988403.32,1784.91211,-284.912109,-2033.93555,47.7880859
835.265809,983.276367,-2001.34277,1481.32324,-630615.234,8263916.02,1,4619750.98,3885864.26,4158325.2,4443969.73,5619506.84,47241.2109,7476196.29,4158325.2,6192993.16,6004028.32,-746.337891,-1128.66211,-2315.18555,37.1630859
533.919754,2670.77637,-2188.84277,168.823242,494384.766,2638916.02,1,4057250.98,4448364.26,5845825.2,506469.727,6182006.84,5109741.21,163696.289,5845825.2,4505493.16,6566528.32,-1121.33789,-3.66210938,309.814453,44.6630859
478.273201,353.393555,-2267.94434,687.37793,-437255.859,7051025.39,1,5648071.29,255981.445,7243286.13,2062133.79,3167358.4,1163452.15,3424438.48,7243286.13,2897094.73,6803833.01,888.427734,1068.60352,831.298828,49.4677734
441.573584,2040.89355,-2455.44434,874.87793,687744.141,3676025.39,1,2835571.29,818481.445,1055786.13,2624633.79,3729858.4,6225952.15,6236938.48,1055786.13,3459594.73,7366333.01,513.427734,693.603516,-1793.70117,31.9677734
341.98218,845.581055,-2713.25684,804.56543,3359619.14,6066650.39,1,3327758.79,6091918.95,6188598.63,2413696.29,1690795.9,6718139.65,8276000.98,6188598.63,2264282.23,8139770.51,1872.80273,1490.47852,-1559.32617,37.9052734
974.621014,2826.0498,-615.600586,1331.90918,2726806.64,7965087.89,-1,3573852.54,3103637.7,6364379.88,3995727.54,6225952.15,3940795.9,8592407.23,6364379.88,6026000.98,1846801.76,-1150.63477,-1017.33398,-82.7636719,29.9365234
665.843608,1982.2998,-2396.85059,1238.15918,5539306.64,6277587.89,-1,3855102.54,3384887.7,3833129.88,3714477.54,7632202.15,284545.898,6623657.23,3833129.88,2369750.98,7190551.76,-2088.13477,1420.16602,-1395.26367,11.1865234
811.910365,195.19043,-2660.52246,951.049805,6769775.39,7156494.14,1,1868774.41,2839965.82,6768676.76,2853149.41,8563842.77,5153686.52,7695922.85,6768676.76,5375610.35,7981567.38,-2709.22852,-583.740234,-1711.66992,31.1083984
972.777137,429.56543,-2426.14746,1747.9248,8738525.39,2375244.14,-1,884399.414,2418090.82,8878051.76,5243774.41,5610717.77,6981811.52,3899047.85,8878051.76,3547485.35,7278442.38,-740.478516,635.009766,1569.58008,14.2333984
633.183674,2749.87793,-949.584961,599.487305,160400.391,8703369.14,-1,6157836.91,800903.32,5432739.26,1798461.91,3290405.27,3395874.02,3828735.35,5432739.26,3336547.85,2848754.88,806.396484,775.634766,866.455078,47.0458984
